date,description,keywords,title,url
2019-07-21,Record 2018 total comes after health secretary pledged no privatisation on his watch,"NHS,Virgin Group,Health,Privatisation,Politics,UK news,Society,Health policy,Public services policy,NHS,Virgin Group,Health,Privatisation,Politics,UK news,Society,Health policy,Public services policy",Private firms given £9.2bn of NHS budget despite Hancock promise | Society | The Guardian,http://www.theguardian.com/society/2019/jul/21/private-firms-nhs-budget-matt-hancock-promise
2019-07-21,"Letters: Dr Marc Tischkowitz on oral contraceptives reducing the risk of ovarian cancer, and Alec Mills on tackling plastic period products","Menstruation,Women,Life and style,Contraception and family planning,Health,Society,Plastic free,Plastics,Environment,Menstruation,Women,Life and style,Contraception and family planning,Health,Society,Plastic free,Plastics,Environment",Contraception and lowering the risk of cancer | Letters | Society | The Guardian,http://www.theguardian.com/society/2019/jul/21/contraception-and-lowering-the-risk-of-cancer
2019-07-22,MPs and police commissioners call for introduction of DCR overdose prevention centres,"Drugs,Police and crime commissioners,Police,UK news,Society,Drugs,Police and crime commissioners,Police,UK news,Society",UK home secretary urged to introduce drug rooms to save lives | Society | The Guardian,http://www.theguardian.com/society/2019/jul/22/uk-home-secretary-urged-to-introduce-drug-rooms-to-save-lives
2019-06-21,Moving from Delhi to London left me low until I started supporting other people who were also isolated,"Loneliness,Volunteering,Voluntary sector,Society,Charities,Communities,Society Professionals,Loneliness,Volunteering,Voluntary sector,Society,Charities,Communities,Society Professionals",I felt trapped by loneliness but found a way to make connections | Society | The Guardian,http://www.theguardian.com/society/2019/jun/21/trapped-by-loneliness-make-connections
2019-06-21,Letter: Prof Nick Crowson offers an insight into the background and work of rough sleepers prosecuted under the 1824 Vagrancy Act before 1914,"Homelessness,Social exclusion,Housing,Poverty,Society,Politics,Conservatives,History,UK news,Homelessness,Social exclusion,Housing,Poverty,Society,Politics,Conservatives,History,UK news",A history lesson for the homelessness minister | Letter | Society | The Guardian,http://www.theguardian.com/society/2019/jun/21/a-history-lesson-for-the-homelessness-minister
2019-07-21,Redirection tool that confronts anti-vax theories under development by UK’s Moonshot,"Vaccines and immunisation,UK security and counter-terrorism,Software,UK news,Health,Society,Computing,Technology,Internet,Vaccines and immunisation,UK security and counter-terrorism,Software,UK news,Health,Society,Computing,Technology,Internet",Anti-extremism software to be used to tackle vaccine disinformation | Society | The Guardian,http://www.theguardian.com/society/2019/jul/21/software-used-against-online-extremists-to-tackle-anti-vaxxers
2019-06-21,Cambridge scientist says he was asked to leave church because son was too noisy,"Autism,University of Cambridge,Disability,Cambridge,Society,UK news,Autism,University of Cambridge,Disability,Cambridge,Society,UK news",King's College dean apologises after autistic boy ejected from chapel | Society | The Guardian,http://www.theguardian.com/education/2019/jun/21/kings-college-chapel-will-strive-to-be-more-open-after-autistic-boy-ejected
2019-06-21,"Letter: Too many people are sent to prison without magistrates or judges seeing an up-to-date pre-sentence report, say experts including Keith Bradley, author of the Bradley report","Prisons and probation,Law,UK criminal justice,Society,Crime,Mental health,Health,Drugs,UK news,Police,Prisons and probation,Law,UK criminal justice,Society,Crime,Mental health,Health,Drugs,UK news,Police",Mental ill-health and fair criminal justice | Letter | Society | The Guardian,http://www.theguardian.com/society/2019/jun/21/mental-ill-health-and-fair-criminal-justice
2019-05-22,"Powerhouse Australian sprinter Trae Williams has made the switch to rugby sevens, little more than a year out from the Tokyo Olympics","Rugby sevens,Athletics,Olympic Games,Australia sport,Sport,Rugby sevens,Athletics,Olympic Games,Australia sport,Sport",Trae 'Quadzilla' Williams seeks to muscle in on Olympic rugby sevens | Sport | The Guardian,http://www.theguardian.com/sport/2019/may/22/trae-quadzilla-williams-seeks-to-muscle-in-on-olympic-rugby-sevens
2019-05-22,"Kurtley Beale has dismissed talk of division within the Wallabies playing ranks, insisting the entire squad of Rugby World Cup hopefuls were ‘pretty good’ together.","Australia rugby union team,Israel Folau,Rugby World Cup 2019,Rugby World Cup,Australia sport,Rugby union,Sport,Australia rugby union team,Israel Folau,Rugby World Cup 2019,Rugby World Cup,Australia sport,Rugby union,Sport",Kurtley Beale insists Wallabies are united despite Israel Folau sacking | Sport | The Guardian,http://www.theguardian.com/sport/2019/may/22/kurtley-beale-insists-wallabies-are-united-despite-israel-folau-sacking
2019-05-22,The Matildas captain narrowly missed out on adding another accolade to her impressive list of individual honours as Ada Hegerberg won for a second time,"Sam Kerr,Matildas,Women's World Cup 2019,Women's football,Football,Australia sport,Sport,Women's World Cup,Sam Kerr,Matildas,Women's World Cup 2019,Women's football,Football,Australia sport,Sport,Women's World Cup",Sam Kerr places third in BBC women’s footballer of the year award | Sport | The Guardian,http://www.theguardian.com/sport/2019/may/22/sam-kerr-places-third-in-bbc-womens-footballer-of-the-year-award
2019-05-22,"The hosts are, whisper it, among the favourites to lift the Cricket World Cup for the first time after a remarkable transformation but the burden of pressure is enormous","Cricket World Cup 2019,England cricket team,Cricket,Sport,Cricket World Cup 2019,England cricket team,Cricket,Sport","England Cricket World Cup guide: gameplan, key player and prediction | Sport | The Guardian",http://www.theguardian.com/sport/2019/may/22/england-world-cup-guide-gameplan-key-player-and-prediction
2019-06-22,Justice Brett Kavanaugh said Flowers’ trial record showed ‘relentless effort’ by prosecutor to rid jury of black individuals,"US supreme court,Brett Kavanaugh,Clarence Thomas,Mississippi,US news,Law (US),World news,US supreme court,Brett Kavanaugh,Clarence Thomas,Mississippi,US news,Law (US),World news",Curtis Flowers' conviction overturned over removal of black jurors | Law | The Guardian,http://www.theguardian.com/law/2019/jun/22/curtis-flowers-conviction-supreme-court-removal-of-black-jurors
2019-07-22,Other lives: Professor of jurisprudence at Oxford University,"Law,University of Oxford,Philosophy,Glasgow,Books,Law,University of Oxford,Philosophy,Glasgow,Books",John Gardner obituary | Law | The Guardian,http://www.theguardian.com/law/2019/jul/22/john-gardner-obituary
2019-07-23,Campaigners say people risk no action being taken if they refuse ‘digital strip search’,"UK criminal justice,Police,Crime,Rape and sexual assault,Crown Prosecution Service,Law,Society,Privacy,Human rights,UK news,UK criminal justice,Police,Crime,Rape and sexual assault,Crown Prosecution Service,Law,Society,Privacy,Human rights,UK news",Police demands for access to rape victims' phones 'unlawful' | Law | The Guardian,http://www.theguardian.com/law/2019/jul/23/police-demands-for-access-to-victims-phones-unlawful
2019-06-22,"She won Wimbledon, twice, and was tipped for the top – until an intruder with a knife threatened to end Petra Kvitová’s tennis career. So why does she feel lucky?","Petra Kvitova,Tennis,Sport,Wimbledon,Petra Kvitova,Tennis,Sport,Wimbledon",Petra Kvitová: ‘I didn't know if I'd be able to hold a racket again’ | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/22/petra-kvitova-tennis-knife-attack-wimbledon-simon-hattenstone
2019-06-22,Former Wallabies player is seeking help to finance his legal battle against Rugby Australia following his sacking,"Israel Folau,Australia rugby union team,Australia sport,Rugby union,Freedom of religion,Australia news,Religion,Israel Folau,Australia rugby union team,Australia sport,Rugby union,Freedom of religion,Australia news,Religion",Israel Folau's Go Fund Me campaign raises half a million dollars | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/22/israel-folaus-go-fund-me-campaign-raises-half-a-million-dollars
2019-07-22,Tehran signals it will not release British-flagged tanker until UK frees one of its vessels,"Foreign policy,Defence policy,Jeremy Hunt,Iran,Politics,Middle East and North Africa,UK news,World news,Foreign policy,Defence policy,Jeremy Hunt,Iran,Politics,Middle East and North Africa,UK news,World news",Jeremy Hunt under pressure to back plan for Gulf force as Iran digs in | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/21/jeremy-hunt-under-pressure-gulf-maritime-force-iran-uk-tanker
2019-05-22,"Traumatic effect of cuts on vulnerable people set to worsen, says Somerset leader","Social care,Society,UK news,Local government,Politics,Social care,Society,UK news,Local government,Politics",Tory council chief warns of social care funding shortfall | Society | The Guardian,http://www.theguardian.com/society/2019/may/22/national-crisis-tory-council-chief-warns-social-care-funding-shortfall
2019-06-22,Rolling report: With no NRL this weekend all eyes are on the AFL and the final pre-World Cup round of Super Netball,"Australia sport,AFL,Super Netball,Sport,Australia sport,AFL,Super Netball,Sport","Sportwatch: Demons beat Dockers, Lions maul Saints, and Lightning strike – as it happened | Sport | The Guardian",http://www.theguardian.com/sport/live/2019/jun/22/sportwatch-demons-v-dockers-saints-v-lions-super-netball-and-more-live
2019-05-23,Institute for Public Policy Research believes move needs to be funded by 2p tax rise,"Social care,Health,Society,Older people,Health policy,Thinktanks,NHS,Politics,Public services policy,UK news,Social care,Health,Society,Older people,Health policy,Thinktanks,NHS,Politics,Public services policy,UK news","Personal care should be free for over-65s, says thinktank | Society | The Guardian",http://www.theguardian.com/society/2019/may/23/personal-care-should-be-free-for-over-65s-says-thinktank
2019-05-22,Everything you need to know about entering the awards,"Society,Public sector careers,Local government,NHS,Civil service,Society Professionals,Health,Society,Public sector careers,Local government,NHS,Civil service,Society Professionals,Health",Public Service Awards 2019: how to enter | Society | The Guardian,http://www.theguardian.com/society/2019/may/22/public-service-awards-2019-how-to-enter
2019-06-22,"450 couples will try for a year using gel applied daily to chest, shoulders and upper arms","Contraception and family planning,Men,Health,Society,UK news,Contraception and family planning,Men,Health,Society,UK news",Male contraceptive could be near as trial of gel begins | Society | The Guardian,http://www.theguardian.com/society/2019/jun/22/male-contraceptive-could-be-near-as-trial-of-gel-begins
